datetime,trade_code,open,high,low,close,volume,amount,chg,pctchg
2000/3/22,000001.SH,1713.241,1726.59,1711.158,1720.446,1465842100,16886303609,10.122,0.591818
2000/3/23,000001.SH,1724.188,1747.283,1711.405,1747.241,1674950200,17434438387,26.795,1.557445
2000/3/24,000001.SH,1761.444,1770.263,1729.483,1730.499,2203771900,22607366636,-16.742,-0.958196
2000/3/27,000001.SH,1736.696,1776.021,1736.696,1775.914,1992731300,20103074439,45.415,2.624388
2000/3/28,000001.SH,1788.827,1799.952,1774.482,1791.441,2448516600,22388465413,15.527,0.87431
2000/3/29,000001.SH,1797.881,1803.827,1763.62,1788.807,2302667700,19240343167,-2.634,-0.147032
2000/3/30,000001.SH,1793.676,1811.063,1790.849,1810.984,2930593700,18011624777,22.177,1.239765
2000/3/31,000001.SH,1810.553,1810.897,1780.411,1800.225,2334072500,18552252287,-10.759,-0.594097
2000/4/3,000001.SH,1799.575,1816.86,1798.254,1801.003,1886111200,17921349214,0.778,0.043217
2000/4/4,000001.SH,1795.161,1795.161,1755.98,1760.692,1712827700,14832918470,-40.311,-2.238253
2000/4/5,000001.SH,1756.3,1776.715,1746.302,1771.199,1360458100,12164237566,10.507,0.596754
2000/4/6,000001.SH,1775.784,1809.169,1775.676,1809.141,1500703400,14467556940,37.942,2.142165
2000/4/7,000001.SH,1816.786,1822.615,1807.543,1819.896,1608126000,15683968192,10.755,0.594481
2000/4/10,000001.SH,1826.611,1831.853,1815.991,1826.061,1680915800,16191766614,6.165,0.338756
2000/4/11,000001.SH,1826.403,1828.057,1812.008,1821.174,1424577900,14330834526,-4.887,-0.267625
2000/4/12,000001.SH,1822.398,1823.832,1785.327,1807.328,1364303300,12673772436,-13.846,-0.760279
2000/4/13,000001.SH,1807.837,1832.083,1807.712,1831.548,1654905700,14957163058,24.22,1.3401
2000/4/14,000001.SH,1835.861,1840.189,1820.672,1833.665,1790546600,16789066930,2.117,0.115585
2000/4/17,000001.SH,1829.615,1829.929,1778.878,1795.058,1984014200,18006789902,-38.607,-2.105455
2000/4/18,000001.SH,1794.339,1813.571,1779.294,1813.495,1320474100,12563870583,18.437,1.027098
2000/4/19,000001.SH,1819.081,1831.57,1817.211,1828.71,1276615900,13317001781,15.215,0.838988
2000/4/20,000001.SH,1831.657,1847.51,1831.485,1847.027,1653776000,16462800462,18.317,1.001635
2000/4/21,000001.SH,1851.307,1858.265,1834.847,1841.064,1624463400,17091940018,-5.963,-0.322843
2000/4/24,000001.SH,1844.695,1848.973,1827.167,1837.398,1616377600,15628040159,-3.666,-0.199124
2000/4/25,000001.SH,1838.05,1841.86,1815.632,1833.469,1077140000,11112366661,-3.929,-0.213835
2000/4/26,000001.SH,1835.666,1842.887,1826.392,1832.779,1016383800,10596524391,-0.69,-0.037634
2000/4/27,000001.SH,1835.601,1840.572,1803.577,1806.83,1233293900,12226651955,-25.949,-1.415828
2000/4/28,000001.SH,1805.503,1836.329,1797.713,1836.321,1097131100,11368103089,29.491,1.632196
2000/5/8,000001.SH,1848.173,1852.903,1828.097,1836.637,895912400,9370446571,0.316,0.017208
2000/5/9,000001.SH,1838.996,1839.288,1799.822,1806.638,913032000,9442887821,-29.999,-1.633366
2000/5/10,000001.SH,1801.426,1801.64,1750.012,1752.689,945267000,8447192934,-53.949,-2.986154
2000/5/11,000001.SH,1750.859,1762.125,1718.892,1724.048,843716900,8141305897,-28.641,-1.634118
2000/5/12,000001.SH,1725.868,1740.954,1715.058,1720.608,740418200,7146073121,-3.44,-0.19953
2000/5/15,000001.SH,1722.635,1726.724,1695.531,1704.587,709465600,6642869064,-16.021,-0.931124
2000/5/16,000001.SH,1706.728,1725.903,1706.728,1724.538,533545100,5311438709,19.951,1.17043
2000/5/17,000001.SH,1727.426,1736.274,1722.712,1725.398,525768000,5381897611,0.86,0.049868
2000/5/18,000001.SH,1725.604,1758.54,1719.844,1758.537,835413900,7887885857,33.139,1.920658
2000/5/19,000001.SH,1761.791,1777.983,1754.884,1777.828,955398600,10186382594,19.291,1.096991
2000/5/22,000001.SH,1785.894,1830.927,1783.304,1824.736,1471439200,15293806571,46.908,2.6385
2000/5/23,000001.SH,1834.436,1836.992,1811.577,1832.075,1246957100,12572758659,7.339,0.402195
2000/5/24,000001.SH,1835.563,1861.484,1831.842,1855.493,1586843900,16279508580,23.418,1.278223
2000/5/25,000001.SH,1866.563,1880.719,1860.779,1880.704,1680941900,18349950730,25.211,1.358722
2000/5/26,000001.SH,1885.752,1890.686,1860.919,1879.617,2068925600,18315575830,-1.087,-0.057798
2000/5/29,000001.SH,1885.546,1900.674,1882.742,1898.748,1804426200,18860832916,19.131,1.017814
2000/5/30,000001.SH,1903.53,1908.306,1868.61,1877.471,1651899000,16860800056,-21.277,-1.120581
2000/5/31,000001.SH,1875.463,1894.583,1869.338,1894.554,1576923500,16247708354,17.083,0.909894
2000/6/1,000001.SH,1900.533,1906.817,1889.995,1903.488,1465458300,15427005540,8.934,0.471562
2000/6/2,000001.SH,1906.162,1916.25,1897.713,1916.25,1784035200,17480910338,12.762,0.670453
2000/6/5,000001.SH,1921.969,1930.335,1889.815,1899.092,2921753600,21494090822,-17.158,-0.895395
2000/6/6,000001.SH,1898.591,1925.552,1891.665,1925.544,1719005100,16217410399,26.452,1.392876
2000/6/7,000001.SH,1934.376,1940.22,1921.383,1935.031,1557941700,15843602043,9.487,0.492692
2000/6/8,000001.SH,1937.195,1938.554,1913.365,1925.206,1632980400,15226676579,-9.825,-0.507744
2000/6/9,000001.SH,1926.15,1929.946,1896.061,1900.787,1493337000,14353959653,-24.419,-1.268384
2000/6/12,000001.SH,1896.428,1912.589,1884.616,1912.557,1204009400,12487747476,11.77,0.619217
2000/6/13,000001.SH,1918.192,1938.674,1917.19,1938.674,1442765300,13872238435,26.117,1.365554
2000/6/14,000001.SH,1944.44,1949.171,1929.706,1932.29,1615631700,15923456041,-6.384,-0.329297
2000/6/15,000001.SH,1933.059,1942.326,1925.914,1942.285,1411676000,14026909881,9.995,0.517262
2000/6/16,000001.SH,1945.698,1947.463,1919.403,1926.944,1470755200,14588988165,-15.341,-0.789843
2000/6/19,000001.SH,1924.693,1926.981,1910.469,1915.205,1188112600,12038242081,-11.739,-0.609203
2000/6/20,000001.SH,1913.074,1913.074,1888.082,1895.348,1013609600,9752541966,-19.857,-1.036808
2000/6/21,000001.SH,1894.779,1913.147,1894.634,1913.131,834891100,8754411909,17.783,0.938245
2000/6/22,000001.SH,1918.164,1921.148,1906.304,1913.901,905959200,9545648575,0.77,0.040248
2000/6/23,000001.SH,1915.307,1939.634,1913.65,1939.627,1199891800,12747644406,25.726,1.344166
2000/6/26,000001.SH,1946.698,1953.339,1943.248,1948.639,1406804400,14136452220,9.012,0.464625
2000/6/27,000001.SH,1949.778,1952.455,1938.135,1942.898,1198004700,11628690660,-5.741,-0.294616
2000/6/28,000001.SH,1943.984,1953.064,1940.054,1947.481,1123954100,12112091755,4.583,0.235885
2000/6/29,000001.SH,1949.847,1951.126,1924.473,1937.261,1191984200,12264637833,-10.22,-0.52478
2000/6/30,000001.SH,1937.843,1941.402,1924.969,1928.106,1246757800,12624403845,-9.155,-0.472574
2000/7/3,000001.SH,1917.442,1917.447,1890.528,1895.637,1578473600,11983824358,-32.469,-1.683984
2000/7/4,000001.SH,1891.205,1907.944,1888.249,1907.931,1440782000,8581330934,12.294,0.648542
2000/7/5,000001.SH,1910.42,1918.909,1904.468,1909.187,1302943400,8073743377,1.256,0.06583
2000/7/6,000001.SH,1909.237,1910.054,1896.659,1902.552,993114100,8824960214,-6.635,-0.34753
2000/7/7,000001.SH,1904.085,1932.829,1904.085,1932.792,1168290400,10742165498,30.24,1.589444
2000/7/10,000001.SH,1938.843,1948.063,1932.955,1948.021,1452462500,14072031630,15.229,0.787928
2000/7/11,000001.SH,1952.259,1960.595,1947.666,1960.541,1443839200,14391813845,12.52,0.642704
2000/7/12,000001.SH,1965.231,1974.414,1960.349,1973.374,1391952500,14906316252,12.833,0.654564
2000/7/13,000001.SH,1978.552,1984.066,1963.553,1979.201,1816211300,19350098901,5.827,0.295281
2000/7/14,000001.SH,1981.776,1987.223,1972.622,1987.192,1621586000,16334687399,7.991,0.403749
2000/7/17,000001.SH,1992.894,1997.938,1980.223,1982.479,1350878700,15661437203,-4.713,-0.237169
2000/7/18,000001.SH,1982.497,1993.994,1981.736,1993.986,878002300,11080578748,11.507,0.580435
2000/7/19,000001.SH,2000.33,2004.461,1987.42,1998.426,970837300,12685114022,4.44,0.22267
